POS,PosScore,NegScore,word
v,0.0,0.0,scald
v,0.0,0.0,declaw
v,0.0,0.0,defang
v,0.0,0.0,dehorn
v,0.0,0.0,disbud
v,0.0,0.0,debone
v,0.0,0.0,eviscerate
v,0.0,0.0,shell
v,0.0,0.0,shuck
v,0.0,0.0,pod
v,0.0,0.0,tusk
v,0.0,0.0,dehorn
v,0.0,0.0,scalp
v,0.0,0.0,lift
v,0.0,0.0,moderate
v,0.0,0.5,mitigate
v,0.0,0.0,relieve
v,0.0,0.0,restrict
v,0.0,0.0,remodel
v,0.25,0.0,right
v,0.0,0.0,repair
v,0.0,0.0,debug
v,0.0,0.0,redact
v,0.0,0.0,edit
v,0.0,0.0,shorten
v,0.0,0.0,interpolate
v,0.0,0.0,hack
v,0.0,0.0,edit_out
v,0.0,0.0,black_out
v,0.0,0.0,blank_out
v,0.0,0.0,falsify
v,0.375,0.0,tame
v,0.125,0.0,break_in
v,0.0,0.25,break
v,0.0,0.0,temper
v,0.0,0.0,spoil
v,0.0,0.25,pervert
v,0.625,0.125,abuse
v,0.0,0.0,fracture
v,0.0,0.25,worsen
v,0.0,0.0,tumble
v,0.0,0.5,slip
v,0.125,0.625,lapse
v,0.0,0.5,suffer
v,0.0,0.25,suffer
v,0.375,0.0,meliorate
v,0.375,0.0,turn_around
v,0.25,0.0,brisken
v,0.375,0.0,meliorate
v,0.375,0.0,turn_around
v,0.25,0.0,help
v,0.0,0.125,upgrade
v,0.25,0.0,condition
v,0.0,0.0,recondition
v,0.125,0.25,degrade
v,0.0,0.0,emend
v,0.0,0.0,straighten_out
v,0.0,0.25,worsen
v,0.0,0.5,deteriorate
v,0.0,0.625,go_to_the_dogs
v,0.0,0.375,dilapidate
v,0.0,0.0,decompose
v,0.0,0.0,digest
v,0.0,0.0,dissociate
v,0.0,0.0,rot
v,0.0,0.0,hang
v,0.0,0.0,spoil
v,0.0,0.375,smut
v,0.0,0.25,addle
v,0.0,0.0,mold
v,0.0,0.375,dry-rot
v,0.0,0.0,exsiccate
v,0.0,0.0,desiccate
v,0.0,0.0,tumble
v,0.0,0.0,freeze-dry
v,0.0,0.0,conserve
v,0.0,0.0,lyophilize
v,0.0,0.0,preserve
v,0.0,0.0,desiccate
v,0.0,0.0,tin
v,0.0,0.0,pickle
v,0.0,0.0,salt
v,0.0,0.0,marinate
v,0.0,0.375,decoct
v,0.0,0.0,tin
v,0.0,0.0,hydrate
v,0.0,0.0,hydrate
v,0.0,0.0,hydrate
v,0.0,0.0,slake
v,0.0,0.5,air-slake
v,0.0,0.0,wet
v,0.0,0.0,bedew
v,0.0,0.0,spin-dry
v,0.0,0.0,tumble_dry
v,0.0,0.0,spray-dry
v,0.0,0.0,moisturize
v,0.0,0.0,dehumidify
v,0.0,0.0,souse
v,0.0,0.0,brine
v,0.0,0.125,draggle
v,0.0,0.0,bate
v,0.0,0.0,ret
v,0.0,0.0,flood
v,0.0,0.0,flow
v,0.0,0.0,wash
v,0.0,0.0,submerge
v,0.0,0.0,wash
v,0.0,0.25,moil
v,0.0,0.0,sear
v,0.0,0.0,dry_out
v,0.0,0.5,rough-dry
v,0.0,0.0,lubricate
v,0.0,0.0,blow-dry
v,0.0,0.0,drip-dry
v,0.0,0.0,dry_out
v,0.0,0.125,scorch
v,0.0,0.375,lock
v,0.0,0.0,unlock
v,0.125,0.0,engage
v,0.5,0.0,disengage
v,0.5,0.0,strengthen
v,0.125,0.25,attenuate
v,0.0,0.0,strengthen
v,0.0,0.0,substantiate
v,0.0,0.0,restrengthen
v,0.0,0.0,undergird
v,0.0,0.0,confirm
v,0.0,0.125,sandbag
v,0.0,0.0,spike
v,0.0,0.0,fortify
v,0.125,0.0,reinforce
v,0.125,0.0,buttress
v,0.0,0.0,buttress
v,0.0,0.0,line
v,0.5,0.25,back_up
v,0.0,0.0,vouch
v,0.0,0.0,bolster_up
v,0.0,0.125,weaken
v,0.125,0.125,melt
v,0.0,0.0,die_down
v,0.0,0.25,die
v,0.5,0.0,collapse
v,0.125,0.0,melt
v,0.125,0.0,weaken
v,0.0,0.0,depress
v,0.0,0.0,unbrace
v,0.0,0.0,etiolate
v,0.25,0.0,stultify
v,0.0,0.125,thin_out
v,0.0,0.0,rarefy
v,0.125,0.25,intensify
v,0.0,0.0,build
v,0.0,0.125,redouble
v,0.125,0.25,intensify
v,0.0,0.0,screw_up
v,0.125,0.0,fan
v,0.0,0.0,blunt
v,0.0,0.0,blunt
v,0.0,0.0,bloody
v,0.0,0.0,water
v,0.0,0.0,hose_down
v,0.0,0.0,sprinkle
v,0.0,0.0,moonshine
v,0.0,0.0,distill
v,0.0,0.0,extract
v,0.0,0.0,raise
v,0.0,0.0,potentiate
v,0.5,0.0,enhance
v,0.0,0.0,follow_up
v,0.125,0.125,touch_up
v,0.0,0.0,grow
v,0.0,0.0,vegetate
v,0.0,0.0,mushroom
v,0.0,0.0,grow
v,0.0,0.0,undergrow
v,0.0,0.0,exfoliate
v,0.0,0.0,vegetate
v,0.0,0.0,vegetate
v,0.0,0.0,vegetate
v,0.0,0.0,overgrow
v,0.0,0.0,overgrow
v,0.0,0.25,subside
v,0.0,0.0,pare_down
v,0.0,0.0,tighten
v,0.0,0.0,trammel
v,0.0,0.0,develop
v,0.0,0.0,tie
v,0.0,0.0,gate
v,0.0,0.0,draw_the_line
v,0.0,0.0,mark_out
v,0.0,0.0,rule
v,0.0,0.0,regulate
v,0.0,0.0,extend
v,0.0,0.0,limit
v,0.0,0.0,hold_down
v,0.0,0.125,number
v,0.0,0.0,cap
v,0.0,0.0,strangle
v,0.0,0.0,restrict
v,0.0,0.0,abridge
v,0.0,0.0,reduce
v,0.0,0.0,reduce
v,0.0,0.0,concentrate
v,0.0,0.0,reduce
v,0.0,0.0,reduce
v,0.0,0.0,benficiate
v,0.0,0.0,crack
v,0.0,0.0,crack
v,0.0,0.0,catabolize
v,0.0,0.0,oxidize
v,0.0,0.0,oxidize
v,0.0,0.125,rust
v,0.0,0.125,breathe
v,0.0,0.125,pole
v,0.0,0.0,scale_down
v,0.0,0.0,magnify
v,0.0,0.0,shrink
v,0.0,0.0,stretch
v,0.0,0.25,shrink
v,0.0,0.0,reef
v,0.0,0.0,miniaturize
v,0.0,0.0,wither
v,0.0,0.125,blast
v,0.25,0.0,die_down
v,0.25,0.0,mummify
v,0.0,0.0,reduce
v,0.0,0.0,consolidate
v,0.0,0.0,consolidate
v,0.0,0.0,weld
v,0.0,0.0,unite
v,0.0,0.0,consubstantiate
v,0.0,0.0,consubstantiate
v,0.0,0.0,abbreviate
v,0.0,0.0,shorten
v,0.0,0.0,foreshorten
v,0.0,0.0,encapsulate
v,0.0,0.0,digest
v,0.0,0.0,telescope
v,0.0,0.25,slack_off
v,0.0,0.0,slake
v,0.0,0.0,grow
v,0.0,0.0,culture
v,0.0,0.0,rotate
v,0.0,0.0,twin
v,0.125,0.0,duplicate
v,0.0,0.0,redouble
v,0.0,0.0,geminate
v,0.0,0.0,triple
v,0.0,0.125,pullulate
v,0.0,0.0,quadruple
v,0.0,0.0,quintuple
v,0.0,0.0,multiply
v,0.0,0.0,manifold
v,0.0,0.0,proliferate
v,0.125,0.0,senesce
v,0.125,0.0,turn
v,0.25,0.0,age
v,0.5,0.0,shape_up
v,0.0,0.0,climb
v,0.0,0.125,leapfrog
v,0.0,0.0,retrogress
v,0.375,0.0,fossilize
v,0.125,0.0,age
v,0.0,0.0,ripen
v,0.25,0.0,ripen
v,0.0,0.0,mature
v,0.0,0.0,grow
v,0.0,0.0,find_oneself
v,0.0,0.0,rejuvenate
v,0.0,0.0,evolve
v,0.0,0.0,work_up
v,0.0,0.0,work_out
v,0.0,0.0,educe
v,0.0,0.0,derive
v,0.0,0.0,develop
v,0.0,0.0,adolesce
v,0.0,0.0,work_up
v,0.0,0.0,work_up
v,0.0,0.0,antique
v,0.0,0.25,antiquate
v,0.0,0.0,make_grow
v,0.375,0.0,incubate
v,0.0,0.0,mellow
v,0.5,0.25,melt
v,0.0,0.0,mellow
v,0.0,0.0,soften
v,0.0,0.0,incrust
v,0.0,0.0,effloresce
v,0.0,0.0,soften
v,0.0,0.0,face-harden
v,0.0,0.0,callus
v,0.0,0.0,callus
v,0.0,0.25,mollify
v,0.25,0.0,inflate
v,0.125,0.0,reflate
v,0.0,0.0,bulk
v,0.0,0.25,tumesce
v,0.0,0.0,distend
v,0.0,0.0,distend
v,0.0,0.0,expand
v,0.0,0.125,belly_out
v,0.0,0.625,swell
v,0.0,0.625,tumefy
v,0.0,0.0,take_in_water
v,0.0,0.0,leak
v,0.0,0.0,break
v,0.0,0.0,bilge
v,0.0,0.375,break
v,0.0,0.75,damage
v,0.0,0.0,total
v,0.0,0.25,bruise
v,0.0,0.625,disturb
v,0.0,0.875,smite
v,0.0,0.25,visit
v,0.125,0.0,devastate
v,0.0,0.625,injure
v,0.0,0.125,touch_on
v,0.0,0.0,tinker
v,0.0,0.0,fill
v,0.0,0.0,piece
v,0.0,0.0,cobble
v,0.0,0.0,repoint
v,0.0,0.0,overhaul
v,0.0,0.0,retrofit
v,0.0,0.125,troubleshoot
v,0.0,0.0,patch_up
v,0.0,0.125,impair
v,0.0,0.0,flaw
v,0.0,0.0,protrude
v,0.0,0.0,dish
v,0.0,0.0,bulk
v,0.0,0.0,puff_up
v,0.0,0.0,amplify
v,0.0,0.0,inflate
v,0.0,0.0,reflate
v,0.125,0.0,inflate
v,0.0,0.0,puff_up
v,0.0,0.0,deflate
v,0.0,0.0,acidify
v,0.0,0.0,basify
v,0.0,0.0,reform
v,0.0,0.0,reform
v,0.0,0.0,reform
v,0.0,0.0,reform
v,0.0,0.0,polymerize
v,0.0,0.0,copolymerize
v,0.0,0.0,polymerize
v,0.0,0.0,ionize
v,0.0,0.0,ionize
v,0.125,0.125,ossify
v,0.0,0.5,ossify
v,0.0,0.0,catalyze
v,0.0,0.0,dwindle_down
v,0.0,0.0,turn_down
v,0.75,0.0,get_well
v,0.625,0.125,relapse
v,0.0,0.25,remit
v,0.0,0.25,paralyze
v,0.0,0.125,palsy
v,0.0,0.5,paralyze
v,0.0,0.125,stupefy
v,0.0,0.625,immobilize
v,0.0,0.0,immobilize
v,0.0,0.0,unfreeze
v,0.0,0.0,immobilize
v,0.0,0.0,mobilize
v,0.0,0.0,summon
v,0.0,0.125,acerbate
v,0.0,0.0,mend
v,0.0,0.25,fluctuate
v,0.0,0.0,stabilize
v,0.0,0.0,peg
v,0.0,0.0,ballast
v,0.0,0.0,guy
v,0.0,0.0,destabilize
v,0.0,0.0,stabilize
v,0.0,0.25,destabilize
v,0.125,0.0,sensitize
v,0.0,0.125,desensitize
v,0.0,0.0,inure
v,0.0,0.25,cauterize
v,0.0,0.5,steel_onself_for
v,0.0,0.0,habituate
v,0.0,0.0,teach
v,0.0,0.0,rust
v,0.0,0.0,rust
v,0.0,0.25,fret
v,0.0,0.0,fret
v,0.0,0.0,wash
v,0.0,0.0,weather
v,0.0,0.125,wear_away
v,0.0,0.125,ablate
v,0.0,0.0,regularize
v,0.0,0.0,tidy_up
v,0.0,0.0,make_up
v,0.0,0.0,mess_up
v,0.0,0.0,disorder
v,0.0,0.5,throw_out_of_kilter
v,0.0,0.0,order
v,0.0,0.0,predate
v,0.0,0.0,postdate
v,0.0,0.0,chronologize
v,0.0,0.0,order
v,0.0,0.0,straighten
v,0.0,0.0,disarrange
v,0.0,0.0,rearrange
v,0.0,0.0,recode
v,0.0,0.0,reshuffle
v,0.0,0.0,randomize
v,0.0,0.0,serialize
v,0.0,0.0,alphabetize
v,0.0,0.0,bleach
v,0.0,0.0,peroxide
v,0.0,0.0,discolourise
v,0.0,0.0,wash_out
v,0.0,0.0,whiten
v,0.0,0.0,nigrify
v,0.0,0.0,melanize
v,0.0,0.0,lighten_up
v,0.0,0.0,discolour
v,0.0,0.0,blackwash
v,0.0,0.0,sallow
v,0.0,0.0,bronze
v,0.0,0.0,discolor
v,0.0,0.0,wash_out
v,0.0,0.0,turn
v,0.0,0.0,silver
v,0.0,0.0,foliate
v,0.0,0.0,discolor
v,0.0,0.0,dye
v,0.0,0.0,stain
v,0.375,0.0,deep-dye
v,0.0,0.0,henna
v,0.0,0.0,yarn-dye
v,0.0,0.0,colourize
v,0.0,0.0,parti-color
v,0.0,0.0,polychromize
v,0.0,0.0,azure
v,0.0,0.0,purpurate
v,0.0,0.0,aurify
v,0.0,0.0,verdigris
v,0.0,0.0,pinkify
v,0.0,0.0,incarnadine
v,0.0,0.125,madder
v,0.0,0.0,embrown
v,0.0,0.0,handcolour
v,0.0,0.0,stain
v,0.0,0.0,ebonize
v,0.0,0.0,dip
v,0.0,0.0,stain
v,0.0,0.75,smut
v,0.0,0.0,touch
v,0.0,0.0,pigment
v,0.0,0.0,pigment
v,0.0,0.0,tincture
v,0.0,0.0,imbue
v,0.0,0.125,complexion
v,0.0,0.0,hue
v,0.0,0.0,fast_dye
v,0.0,0.0,double_dye
v,0.0,0.0,tie-dye
v,0.0,0.0,retouch
v,0.0,0.0,hand-dye
v,0.0,0.0,batik
v,0.0,0.0,piece-dye
v,0.0,0.0,redden
v,0.125,0.0,blush
v,0.0,0.0,purple
v,0.0,0.0,grey
v,0.0,0.0,silver
v,0.0,0.0,grey
v,0.0,0.0,yellow
v,0.0,0.0,tone
v,0.0,0.0,tone
v,0.0,0.0,step_up
v,0.0,0.0,redouble
v,0.0,0.25,weaken
v,0.0,0.375,de-escalate
v,0.0,0.0,radiate
v,0.0,0.0,effuse
v,0.0,0.0,ray
v,0.0,0.0,bombard
v,0.0,0.0,irradiate
v,0.0,0.0,light_up
v,0.0,0.0,floodlight
v,0.0,0.0,spotlight
v,0.0,0.0,cut_off
v,0.0,0.5,mutilate
v,0.375,0.0,cut_short
v,0.25,0.0,prettify
v,0.25,0.125,uglify
v,0.125,0.0,window-dress
v,0.125,0.0,unfold
v,0.25,0.0,tittivate
v,0.0,0.0,flower
v,0.0,0.0,effloresce
v,0.0,0.0,spike_out
v,0.0,0.0,temper
v,0.0,0.0,season
v,0.0,0.0,temper
v,0.0,0.0,tune_up
v,0.375,0.0,untune
v,0.25,0.0,graduate
v,0.25,0.0,tune_up
v,0.125,0.0,set
v,0.0,0.0,time
v,0.0,0.0,trim
v,0.0,0.0,zero_in
v,0.0,0.0,zero
v,0.0,0.0,reset
v,0.0,0.0,attune
v,0.0,0.0,time
v,0.125,0.0,adjust
v,0.25,0.0,pitch
v,0.0,0.0,pitch
v,0.0,0.0,set
v,0.0,0.0,reset
v,0.0,0.0,set
v,0.0,0.0,keynote
v,0.0,0.0,regulate
v,0.25,0.0,adapt
v,0.0,0.0,fit
v,0.0,0.0,anglicize
v,0.0,0.125,fit
v,0.0,0.0,qualify
v,0.0,0.0,habilitate
v,0.25,0.0,capacitate
v,0.0,0.375,unfit
v,0.0,0.0,shoehorn
v,0.0,0.0,tailor
v,0.0,0.0,tame
v,0.375,0.0,tame
v,0.0,0.125,tame
v,0.0,0.0,tweak
v,0.0,0.0,temper
v,0.0,0.0,temper
v,0.0,0.125,toughen
v,0.0,0.0,widen
v,0.0,0.0,widen
v,0.0,0.0,white_out
v,0.0,0.0,widen
v,0.0,0.0,take_in
v,0.0,0.0,flare_out
v,0.0,0.0,narrow
v,0.0,0.0,astringe
v,0.0,0.0,strangulate
v,0.0,0.0,bottleneck
v,0.0,0.0,narrow
v,0.0,0.0,taper_off
v,0.0,0.0,distend
v,0.0,0.0,implode
v,0.0,0.0,explode
v,0.0,0.0,explode
v,0.0,0.125,explode
v,0.0,0.0,set_off
v,0.0,0.0,fulminate
v,0.0,0.0,crump
v,0.125,0.0,go_off
v,0.0,0.0,dynamite
v,0.0,0.0,extravasate
v,0.0,0.0,irrupt
v,0.0,0.0,dehisce
v,0.0,0.0,oxygenize
v,0.0,0.0,dehydrogenate
v,0.0,0.0,hydrogenate
v,0.0,0.0,oxygenize
v,0.25,0.125,recrudesce
v,0.0,0.0,split
v,0.0,0.0,pop
v,0.0,0.125,pop
v,0.125,0.125,puncture
v,0.0,0.0,blow
v,0.0,0.0,stave_in
v,0.125,0.0,thrive
v,0.0,0.0,proliferate
v,0.0,0.125,luxuriate
v,0.25,0.0,boost
v,0.25,0.25,slur
v,0.0,0.0,obliterate
v,0.0,0.0,darken
v,0.0,0.0,infuscate
v,0.0,0.0,embrown
v,0.0,0.125,murk
v,0.0,0.0,dun
v,0.0,0.125,dim
v,0.0,0.0,darken
v,0.0,0.0,dusk
v,0.125,0.125,blacken_out
v,0.0,0.0,lighten_up
v,0.0,0.25,blur
v,0.0,0.0,weed
v,0.0,0.0,stub
v,0.0,0.25,dim
v,0.125,0.375,dim
v,0.0,0.25,overcloud
v,0.0,0.0,benight
v,0.0,0.25,veil
v,0.0,0.0,sharpen
v,0.0,0.0,refocus
v,0.0,0.0,focus
v,0.0,0.0,undervalue
v,0.0,0.375,depreciate
v,0.0,0.0,apprize
v,0.0,0.0,revalue
v,0.0,0.0,write_off
v,0.0,0.0,revalue
v,0.0,0.25,deafen
v,0.0,0.25,shorten
v,0.0,0.0,lengthen
v,0.0,0.0,shorten
v,0.0,0.0,syncopate
v,0.0,0.0,truncate
v,0.0,0.0,broaden
v,0.0,0.0,broaden
v,0.0,0.0,lengthen
v,0.0,0.0,protract
v,0.0,0.0,extend
v,0.0,0.0,temporize
v,0.0,0.0,spin_out
v,0.0,0.0,stretch
v,0.0,0.0,tree
v,0.125,0.0,size
v,0.0,0.0,scale
v,0.0,0.0,resize
v,0.0,0.0,rescale
v,0.0,0.0,bake
v,0.0,0.0,ovenbake
v,0.0,0.0,brown
v,0.0,0.0,coddle
v,0.0,0.0,fire
v,0.0,0.0,stuff
v,0.0,0.0,fetishize
v,0.0,0.0,feudalize
v,0.0,0.0,stuff
v,0.0,0.125,cork
v,0.0,0.0,pad
v,0.0,0.0,baste
v,0.0,0.0,souse
v,0.0,0.0,zap
v,0.0,0.0,toast
v,0.0,0.0,shirr
v,0.0,0.0,parboil
v,0.125,0.375,overboil
v,0.125,0.0,cook
v,0.0,0.0,cook
v,0.0,0.0,overcook
v,0.0,0.0,fricassee
v,0.0,0.0,stew
v,0.0,0.0,jug
v,0.0,0.375,simmer
v,0.375,0.0,seethe
v,0.0,0.0,roast
v,0.0,0.0,cook_out
v,0.0,0.0,pan_roast
v,0.0,0.0,braise
v,0.0,0.0,fry
v,0.0,0.0,frizzle
v,0.125,0.0,deep-fat-fry
v,0.0,0.0,griddle
v,0.0,0.0,pan-fry
v,0.0,0.0,slenderize
v,0.0,0.0,french-fry
v,0.125,0.0,stir_fry
v,0.0,0.0,saute
v,0.0,0.0,grill
v,0.0,0.0,hibachi
v,0.0,0.0,steam
v,0.0,0.0,steep
v,0.0,0.0,infuse
v,0.0,0.0,brew
v,0.0,0.0,draw
v,0.0,0.0,boil
v,0.0,0.0,oven_broil
v,0.0,0.0,pan-broil
v,0.0,0.0,pressure-cook
v,0.0,0.0,separate
v,0.0,0.0,ramify
v,0.0,0.0,arborize
v,0.25,0.0,twig
v,0.0,0.0,bifurcate
v,0.0,0.0,trifurcate
v,0.0,0.0,atomize
v,0.0,0.0,dialyze
v,0.0,0.0,scatter
v,0.0,0.0,backscatter
v,0.0,0.0,peptize
v,0.0,0.0,mash
v,0.0,0.0,pound
v,0.0,0.0,pulp
v,0.0,0.0,pestle
v,0.0,0.0,mill
v,0.0,0.0,pulverize
v,0.0,0.0,pulverize
v,0.0,0.0,unravel
v,0.0,0.0,zone
v,0.0,0.0,subdivide
v,0.0,0.0,subdivide
v,0.0,0.0,separate_off
v,0.0,0.0,bust
v,0.0,0.0,shatter
v,0.0,0.0,shatter
v,0.0,0.0,shatter
v,0.0,0.0,split_up
v,0.0,0.0,smash
v,0.0,0.0,run
v,0.0,0.0,break
v,0.0,0.0,fracture
v,0.0,0.0,break_in
v,0.0,0.0,stave_in
v,0.0,0.125,sunder
v,0.0,0.0,smash
v,0.0,0.0,knock_down
v,0.0,0.0,crack
v,0.0,0.0,chink
v,0.0,0.0,crack
v,0.0,0.0,fissure
v,0.0,0.0,snap
v,0.125,0.25,crack
v,0.25,0.0,chap
v,0.125,0.0,craze
v,0.0,0.25,alligator
v,0.0,0.0,splinter
v,0.0,0.0,fragmentize
v,0.0,0.0,dissolve
v,0.0,0.0,rag
v,0.0,0.0,crumb
v,0.0,0.0,brecciate
v,0.0,0.0,crush
v,0.0,0.0,bruise
v,0.0,0.0,recrudesce
v,0.0,0.125,come_up
v,0.0,0.0,take_place
v,0.25,0.0,result
v,0.0,0.0,intervene
v,0.0,0.0,transpire
v,0.0,0.0,give
v,0.0,0.0,operate
v,0.0,0.125,supervene
v,0.0,0.0,proceed
v,0.0,0.0,drag_out
v,0.0,0.0,come
v,0.0,0.375,settle
v,0.0,0.375,fall
v,0.0,0.0,fall
v,0.0,0.0,anticipate
v,0.0,0.0,come
v,0.0,0.0,develop
v,0.0,0.0,transpire
v,0.0,0.0,repeat
v,0.0,0.0,iterate
v,0.0,0.0,cycle
v,0.125,0.0,go_over
v,0.0,0.0,roll_around
v,0.0,0.125,materialize
v,0.0,0.25,dematerialize
v,0.0,0.0,happen
v,0.0,0.0,come
v,0.0,0.0,betide
v,0.0,0.0,spin_off
v,0.0,0.0,concur
v,0.0,0.0,erupt
v,0.0,0.0,bud
v,0.0,0.0,start_out
v,0.0,0.0,recommence
v,0.0,0.0,strike_out
v,0.0,0.0,fall
v,0.0,0.0,break_out
v,0.0,0.0,jump_off
v,0.0,0.0,get_to
v,0.375,0.0,auspicate
v,0.0,0.0,attack
v,0.0,0.0,break_in
v,0.0,0.0,plunge
v,0.0,0.0,come_on
v,0.0,0.0,enter
v,0.0,0.0,take_up
v,0.0,0.0,get_weaving
v,0.0,0.0,start
v,0.0,0.0,jumpstart
v,0.0,0.0,recommence
v,0.0,0.0,usher_in
v,0.0,0.0,set_off
v,0.0,0.0,carry_over
v,0.0,0.0,resume
v,0.0,0.0,take_up
v,0.0,0.25,persist
v,0.0,0.5,obstinate
v,0.0,0.25,ask_for_trouble
v,0.0,0.25,plug_away
v,0.0,0.0,stick_with
v,0.0,0.0,pass_away
v,0.0,0.0,close_out
v,0.0,0.5,lapse
v,0.0,0.0,finish
v,0.0,0.0,close
v,0.0,0.0,cut_out
v,0.0,0.0,go_out
v,0.0,0.0,wind_up
v,0.0,0.0,terminate
v,0.0,0.0,give_the_gate
v,0.0,0.625,abort
v,0.0,0.0,culminate
v,0.0,0.0,raise
v,0.0,0.0,axe
v,0.0,0.0,stem
v,0.0,0.0,check
v,0.0,0.0,die
v,0.0,0.0,stamp_out
v,0.5,0.25,kill
v,0.0,0.0,kill
v,0.25,0.75,kill
v,0.0,0.0,snap
v,0.0,0.0,dissolve
v,0.0,0.0,dissolve
v,0.0,0.0,change_surface
v,0.125,0.125,level_off
v,0.0,0.0,crust
v,0.0,0.0,warp
v,0.0,0.0,lift
v,0.0,0.0,spud
v,0.0,0.0,germinate
v,0.0,0.0,burgeon
v,0.0,0.0,bud
v,0.0,0.0,root
v,0.0,0.0,root
v,0.0,0.0,snuff_it
v,0.0,0.0,strangle
v,0.0,0.25,suffocate
v,0.0,0.0,pip_out
v,0.0,0.0,go
v,0.0,0.25,leave_behind
v,0.0,0.5,widow
v,0.0,0.0,drown
v,0.0,0.0,fall
v,0.0,0.0,predecease
v,0.0,0.0,be_born
v,0.0,0.0,come_to_life
v,0.0,0.0,cloud_over
v,0.0,0.25,mist_over
v,0.5,0.0,demist
v,0.0,0.75,bloat
v,0.0,0.0,bloat
v,0.0,0.0,kink
v,0.0,0.0,stop
v,0.0,0.0,stop
v,0.0,0.0,cut_short
v,0.0,0.0,hang_up
v,0.0,0.0,knock_off
v,0.0,0.0,nolle_prosequi
v,0.0,0.0,suspend
v,0.0,0.125,bog_down
v,0.0,0.625,bog_down
v,0.25,0.125,interrupt
v,0.0,0.0,recess
v,0.0,0.0,punctuate
v,0.0,0.0,pasteurize
v,0.0,0.0,distill
v,0.0,0.0,contract
v,0.25,0.0,condense
v,0.0,0.0,condense
v,0.0,0.0,sublime
v,0.0,0.0,sublime
v,0.0,0.0,condense
v,0.0,0.0,condense
v,0.0,0.0,resublime
v,0.0,0.0,vaporize
v,0.0,0.0,pervaporate
v,0.0,0.125,pervaporate
v,0.0,0.0,transpire
v,0.0,0.0,unite
v,0.0,0.0,unitize
v,0.0,0.0,clot
v,0.0,0.0,syncretize
v,0.0,0.375,disunify
v,0.0,0.0,converge
v,0.0,0.0,league
v,0.0,0.0,federate
v,0.0,0.0,federate
v,0.0,0.0,carbonize
v,0.0,0.0,cool_down
v,0.0,0.0,cool_off
v,0.0,0.625,overheat
v,0.0,0.0,cool_down
v,0.0,0.0,quench
v,0.0,0.0,ice
v,0.0,0.0,refrigerate
v,0.0,0.0,heat_up
v,0.0,0.0,scald
v,0.0,0.0,scald
v,0.0,0.0,refrigerate
v,0.0,0.0,soak
v,0.0,0.0,calcine
v,0.0,0.0,preheat
v,0.0,0.125,overheat
v,0.0,0.0,hot_up
v,0.0,0.0,warm
v,0.0,0.125,warm_up
v,0.25,0.0,warm_up
v,0.0,0.0,chafe
v,0.0,0.0,carburize
v,0.0,0.0,cauterize
v,0.0,0.0,freeze
v,0.0,0.25,glaciate
v,0.0,0.0,concrete
v,0.0,0.0,boil
v,0.0,0.0,decoct
v,0.0,0.0,boil
v,0.0,0.0,overboil
v,0.0,0.0,deep_freeze
v,0.0,0.0,ice
v,0.0,0.0,quick-freeze
v,0.0,0.0,freeze
v,0.0,0.0,unthaw
v,0.0,0.0,deliquesce
v,0.0,0.0,deice
v,0.0,0.0,combust
v,0.0,0.25,go_up
v,0.0,0.375,smoulder
v,0.0,0.125,sear
v,0.0,0.0,sizzle
v,0.0,0.0,incinerate
v,0.0,0.0,incinerate
v,0.0,0.0,swinge
v,0.0,0.125,fire
v,0.0,0.0,backfire
v,0.0,0.0,cremate
v,0.0,0.125,torch
v,0.0,0.0,sear
v,0.0,0.25,vesicate
v,0.0,0.625,blister
v,0.0,0.0,switch
v,0.0,0.0,transpose
v,0.0,0.0,represent
v,0.0,0.0,transpose
v,0.0,0.0,convert
v,0.0,0.0,metrify
v,0.0,0.0,flour
v,0.0,0.0,transmute
v,0.0,0.0,transform
v,0.0,0.0,transform
v,0.0,0.0,transform
v,0.0,0.0,aurify
v,0.375,0.0,transmute
v,0.0,0.0,transubstantiate
v,0.0,0.0,transubstantiate
v,0.0,0.0,sorcerize
v,0.0,0.0,ash
v,0.0,0.0,translate
v,0.0,0.0,metricize
v,0.0,0.0,reclaim
v,0.125,0.125,transmogrify
v,0.0,0.0,convert
v,0.0,0.125,regenerate
v,0.25,0.25,moralize
v,0.0,0.0,regenerate
v,0.0,0.0,convert
v,0.0,0.0,islamize
v,0.0,0.0,christianize
v,0.0,0.0,christianize
v,0.0,0.0,islamize
v,0.0,0.0,evangelize
v,0.0,0.0,latinize
v,0.0,0.0,turn_back
v,0.0,0.0,reverse
v,0.0,0.0,invert
v,0.0,0.0,turn_back
v,0.0,0.0,resile
v,0.0,0.0,customize
v,0.0,0.0,personalize
v,0.0,0.0,objectify
v,0.0,0.0,waste
v,0.0,0.0,ravage
v,0.125,0.125,emaciate
v,0.0,0.0,waste
v,0.0,0.0,enfeeble
v,0.75,0.0,enervate
v,0.25,0.375,waste
v,0.0,0.0,weaken
v,0.0,0.0,dampen
v,0.0,0.0,deaden
v,0.0,0.0,shush
v,0.0,0.0,stifle
v,0.25,0.125,suffocate
v,0.0,0.0,suffocate
v,0.0,0.0,choke_off
v,0.0,0.0,dampen
v,0.25,0.0,dull
v,0.0,0.0,cloud
v,0.0,0.25,dull
v,0.0,0.5,pall
v,0.0,0.0,sharpen
v,0.0,0.0,sharpen
v,0.0,0.125,sharpen
